SpammerType,method,percent,acc_mean,acc_std,wacc_mean,wacc_std,tau_mean,tau_std
right,bt,10,0.7873281359672546,2.462137653898388e-05,0.8699073016643524,2.681881897900252e-05,0.5699576901286577,4.882176468008029e-05
right,crowdbt,10,0.7904936200380326,0.0002280298414386,0.872398920059204,0.0001598901668161,0.5762368775005894,0.0004523273167453
right,factorbt,10,0.7893635034561157,2.839741933565914e-05,0.8283060491085052,5.043115320984837e-05,0.573995687668416,5.635401434494981e-05
right,pgem,10,0.7917383861541748,0.0002221885475951,0.8732109719514847,0.0001907173113449,0.5787060773093856,0.000440719593479
right,rc,10,0.7799122214317322,1.4488289219846104e-05,0.8639901518821717,1.4221228571168384e-05,0.5569196433352451,2.815414986175991e-05
right,GradEM,20,0.791473001241684,4.669960014840852e-05,0.8730684638023376,4.673774081659895e-05,0.5781796458007363,9.26157601523655e-05
right,barp,20,0.784875339269638,3.056490442008255e-05,0.8681962251663208,5.375719880622448e-05,0.5650921979346425,6.059425618302738e-05
right,bt,20,0.7848649263381958,2.7295741265959315e-05,0.8681915819644928,5.183450379035901e-05,0.565071529844008,5.416029756347012e-05
right,crowdbt,20,0.7904422444105148,0.0002383270042886,0.8723587161302566,0.0001699456650056,0.5761349809024511,0.00047275517862
right,factorbt,20,0.7882111132144928,3.80997108889968e-05,0.8268455922603607,7.62329912793244e-05,0.5717096926332526,7.56018903690822e-05
right,pgem,20,0.7916963082551957,0.0001117666367119,0.8731834155321121,9.652049578901396e-05,0.5786226075769172,0.0002216846554589
right,rc,20,0.7791380763053894,1.922581610761817e-05,0.863439553976059,2.57266855928224e-05,0.5547873894853435,3.762650288871224e-05
right,GradEM,40,0.7914688348770141,8.406547984323484e-05,0.8731100618839264,8.02289697790977e-05,0.5781713760520066,0.0001667664609649
right,barp,40,0.7806514084339142,2.421448579181154e-05,0.8648636043071747,2.7331810437502924e-05,0.5567133883116249,4.803311487705112e-05
right,bt,40,0.7806491792201996,2.3974518209016044e-05,0.8648628175258637,2.641830965474166e-05,0.5567089742215269,4.756113635762562e-05
right,crowdbt,40,0.7904568117856979,0.0002383313120716,0.8724043130874634,0.0001715872077849,0.5761638738113359,0.0004727763669631
right,factorbt,40,0.7867786109447479,6.233229103506886e-05,0.8258087158203125,0.0001343625528378,0.5688683101014584,0.0001236088304322
right,pgem,40,0.7916541236639023,9.721956926329162e-05,0.8731639397144317,7.820912710252784e-05,0.5785389648753752,0.0001928219582061
right,rc,40,0.7780255198478698,1.9839087036090487e-05,0.8623854160308838,1.9868584073134167e-05,0.5521297021574207,3.8583217963495824e-05
